plz,adresse,bezirk,anschluss_1,anschluss_2,anschluss_3,anschluss_4,ladeleistung_1,ladeleistung_2,ladeleistung_3,ladeleistung_4,anzahl_ladepunkte,lng,lat
"14089",Contessaweg 34,Spandau,AC Steckdose Typ 2,,,,3,,,,1,13.1365836799987,52.4496073999962
"14089",Katzwanger Steig 22,Spandau,AC Steckdose Typ 2,,,,3,,,,1,13.1310699999987,52.4617799999962
"0",Am Großen Wannsee  55,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.1647034099988,52.4322500299962
"0",Am Großen Wannsee  57,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.1645261399987,52.4325120799963
"0",Am Großen Wannsee  57A,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.1643399799989,52.4327968299963
"0",Gautinger Weg  12,Spandau,AC Steckdose Typ 2,,,,3,,,,1,13.1377599999987,52.4571599999962
"14129","Grunewald,An der A115 0",Steglitz-Zehlendorf,DC Kupplung Combo,DC Kupplung Combo,AC Steckdose Typ 2,"DC Kupplung Combo, DC CHAdeMO",225,225,22,50,4,13.191739999999,52.4339169999965
"14129","Grunewald,An der A115 0",Steglitz-Zehlendorf,DC Kupplung Combo,DC Kupplung Combo,,,225,225,,,2,13.191772999999,52.4339399999965
"14129","Grunewald,An der A115 0",Steglitz-Zehlendorf,DC Kupplung Combo,DC Kupplung Combo,,,225,225,,,2,13.1918149999989,52.4339749999965
"14129","Grunewald,An der A115 0",Steglitz-Zehlendorf,DC Kupplung Combo,DC Kupplung Combo,"DC Kupplung Combo, DC CHAdeMO",AC Steckdose Typ 2,300,300,62,22,4,13.191856999999,52.4340279999965
"14129","Grunewald,An der A115 0",Steglitz-Zehlendorf,DC Kupplung Combo,DC Kupplung Combo,,,300,300,,,2,13.1918399999989,52.4340009999965
"12165",Wrangelstr. 2,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3175659999993,52.4552769999968
"12203",Hindenburgdamm 29,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3165409999992,52.4401219999968
"12165",Hindenburgdamm 65,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3157369999992,52.4530589999969
"12207",Giesensdorfer Str. 12,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3139279999992,52.4274379999967
"12203",Manteuffelstr. 21,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3134859999992,52.4465639999968
"12203",Karwendelstr. 10,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.3118409999992,52.4350739999968
"12163",Paulsenstr. 1,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3107559999992,52.4602299999967
"14195",Breitenbachplatz 16,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3074459999992,52.4666749999968
"12203",Moltkestr. 51,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3067089999993,52.4469829999968
"14195",Podbielskiallee 81,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3023209999993,52.4596769999967
"12203",Sophienstr. 1,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.3022749999992,52.4425739999968
"14195",Peter-Lenne-Str. 18,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.2981079999992,52.4614429999968
"12203",Unter den Eichen 102,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2970039999992,52.4470949999967
"12205",Curtiusstr. 6,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2958329999992,52.4427409999968
"12205",Ringstr. 37,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2923349999992,52.4365799999967
"14195",Königin-Luise-Str. 40,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2916869999992,52.4579859999968
"14195",Thielallee 49,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2864499999992,52.4504019999967
"14195",Thanner Pfad 3,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2801659999992,52.4434029999968
"14195",Saargemünder Str. 2,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2721219999992,52.4509489999966
"14167",Mühlenstr. 20,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2690669999992,52.4307719999967
"14169",Sundgauer Str. 12,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2686419999992,52.4448509999967
"14167",Hampsteadstr. 49,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2676549999991,52.4336269999967
"14167",Türksteinweg 31 a,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,22,22,,,2,13.2660369999991,52.4211429999966
"14169",Clayallee 326,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.2625629999991,52.4384859999967
"14163",Argentinische Allee 34,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.239798999999,52.4425669999966
"14163",Urselweg 1,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.232518999999,52.4366719999966
"14163",Niklasstr. 31,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.226794999999,52.4331749999965
"14129",Breisgauer Str. 7,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.214932999999,52.4384499999965
"14129",Hohenzollernplatz 5,Steglitz-Zehlendorf,AC Steckdose Typ 2,AC Steckdose Typ 2,,,11,11,,,2,13.1950839999988,52.4311059999965
"14195",Königin-Luise-Str. 78,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2817149999992,52.4590359999967
"14167",Osteweg 69,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2813589999991,52.4210069999966
"14195",Taylorstr. 11,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2688689999991,52.4563829999967
"14165",Leuchtenburgstr. 15,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2606519999991,52.4186269999967
"14163",Fischerhüttenstr. 118,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.232389999999,52.4461599999966
"12203",Klingsorplatz 4,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3186706799992,52.4435318699969
"12163",Herrfurthstraße 10 bis 12,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3174950499992,52.4592178799968
"12207",Celsiusstraße 1,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3150011499993,52.4162666199968
"12207",Celsiusstraße 9,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3133622099992,52.4155688599968
"12203",Tietzenweg 130,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3126534899993,52.4369756499968
"12207",Celsiusstraße 39,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3126450599992,52.4146445099968
"12203",Tietzenweg 126,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3119179999992,52.4372629999968
"12203",Tietzenweg 122,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3115666899993,52.4374622999967
"12203",Karwendelstraße 19,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3108841599992,52.4345905899967
"12203",Moltkestraße 22,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3104802599993,52.4433214499968
"12203",Karwendelstraße 25,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3104002599993,52.4344073299968
"12203",Moltkestraße 21,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3102269799993,52.4435432499967
"12203",Moltkestraße 20,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3099689999992,52.4437779999968
"12203",Karwendelstraße 27,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3099401799992,52.4342342199967
"12203",Moltkestraße 18,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3096802599993,52.4440382599968
"12203",Moltkestraße 16A,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3093808199992,52.4443083799967
"12203",Tietzenweg 92,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3083230799992,52.4396778099968
"12203",Augustaplatz 5,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3082349499992,52.4429951779968
"12203",Karwendelstraße 43,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3081421999992,52.4335362899967
"12203",Augustaplatz 6,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3079895139992,52.4432070529967
"12203",Augustaplatz 4C,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3074054689993,52.4423081699968
"12203",Ringstraße 14,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3054990799992,52.4386934499968
"12203",Ringstraße 16,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3049014899992,52.4390842699968
"12205",Altdorfer Straße 8,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3047310269993,52.4290394199968
"12205",Altdorfer Straße 10B,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3042788519992,52.4290527879967
"12205",Altdorfer Straße 14,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3037651049992,52.4290671139968
"12203",Ringstraße 19-19c,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3037531199992,52.4398131899968
"12205",Theklastraße 12,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3034224599992,52.4316102999968
"12205",Theklastraße 11,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3034057499993,52.4313822199967
"12205",Theklastraße 6,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3032780899992,52.4298676199968
"12205",Theklastraße 5,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3032542799992,52.4296046799967
"12203",Ringstraße 20A,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3031706699993,52.4400706099968
"12203",Ringstraße 21,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.3028210399992,52.4401643299968
"12205",Kadettenweg 63,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2993952199992,52.4350832799968
"12205",Kadettenweg 66,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2993447999993,52.4348430199968
"12205",Kadettenweg 78,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2992429999992,52.4334899999968
"12205",Kadettenweg 80,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2992176099992,52.4332508999967
"12205",Kadettenweg 84,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2992018599993,52.4329713299968
"12205",Baseler Straße 86,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2950315599992,52.4337989999968
"12205",Baseler Straße 90,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2950045799992,52.4334832499967
"12205",Baseler Straße /,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2947947009992,52.4299489649968
"12205",Baseler Straße /,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2947784329992,52.4296488089968
"12205",Baseler Straße 134,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.294615039999,52.4285502999968
"12205",Baseler Straße 148,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2945199999992,52.4272669999968
"14195",Im Dol 7,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2937765599991,52.4642459499968
"14195",Im Dol 9,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2933010599992,52.4642712299967
"14195",Im Dol 13,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2923995599993,52.4644156199967
"12205",Carstennstraße /,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2886719999991,52.4300719999968
"12205",Jägerndorfer Zeile 58,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2876640859992,52.4382762989968
"14195",Corrensplatz 3,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2859940899992,52.4464864099967
"14195",Corrensplatz 5,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.285687679999,52.4467646799967
"14195",Corrensplatz 6,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2854398899992,52.4469498799968
"14195",Corrensplatz 5,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2850658099991,52.4471818899968
"14169",Mörchinger Straße 16,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2845967999992,52.4412449799966
"14169",Mörchinger Straße 18,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2842520599992,52.4411361399968
"14169",Mörchinger Straße 20,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2834197199992,52.4408506499967
"14169",Mörchinger Straße 20,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2830237399991,52.4407124499967
"12205",Weißwasserweg 22,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2821778099992,52.4335386199967
"14169",Mörchinger Straße 22,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2820777599992,52.4403884299968
"12205",Weißwasserweg 24,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2817454299992,52.4334817499966
"14169",Mörchinger Straße 24,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2817403699992,52.4402818499967
"14169",Mörchinger Straße 26,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2813799999991,52.4401579999968
"14169",Mörchinger Straße 28,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2810399199992,52.4400551399968
"14169",Mörchinger Straße 28,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2806768799992,52.4399417399966
"14169",Mörchinger Straße LM13,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2800739999992,52.4397639999968
"14169",Mörchinger Straße 36,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2797562599991,52.4396694399968
"14195",Im Dol 62A,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2795211499991,52.4621455599968
"14167",Hampsteadstraße 7,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2750416499991,52.4332629399967
"14167",Hampsteadstraße 11,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2742776799992,52.4333027899966
"14195",Ihnestraße 72,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2742190599991,52.4447963899967
"14195",Ihnestraße 66,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2741938499991,52.4444365699966
"14167",Hampsteadstraße 11,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2738529699992,52.4333234199967
"14195",Taylorstraße Grundschule LM04,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2716781699991,52.4544995399966
"14195",Taylorstraße LM09,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2716576199992,52.4557190899967
"14195",Taylorstraße Grundschule LM03,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2716206999992,52.4542779299967
"14195",Taylorstraße Grundschule LM05,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.271608679999,52.4547347899967
"14195",Taylorstraße LM08,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2715553699991,52.4554604899967
"14195",Taylorstraße Grundschule,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2715120199992,52.4552335799967
"14169",Waltraudstraße ggü. 9 (LM24),Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2661625599991,52.4467974599967
"14169",Juttastraße ggü. 3,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2633832399991,52.4470577999967
"14169",Juttastraße 1C,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2631648999991,52.4468623599967
"14169",Am Waldfriedhof LM06,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2628962199991,52.4528638499967
"14169",Am Waldfriedhof LM05,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2628556299991,52.4526439999966
"14169",Am Waldfriedhof LM04,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2628203199992,52.4524397799967
"14169",Waltraudstraße 45,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2627950899991,52.4503786799967
"14169",Stewardstraße 13,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2625148199991,52.4523947499967
"14169",Sophie-Charlotte-Straße 28,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2618125599991,52.4448947299965
"14169",Sophie-Charlotte-Straße 26,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2613775799991,52.4447852599967
"14169",Stewardstraße 21,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2612936199991,52.4524775999967
"14169",Schützallee 30,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2609892199991,52.4416486499967
"14169",Sophie-Charlotte-Straße ggü. 29B (LM15),Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2609681999991,52.4446697299967
"14169",Stewardstraße 17,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2608816299991,52.4525049599967
"14169",Schützallee 18,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2588489399991,52.4412746799966
"14169",Schützallee 16,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2584533799991,52.4412054799967
"14163",Anhaltiner Straße 25,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2574372199991,52.4311245499966
"14163",Anhaltiner Straße 1,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2567836699991,52.4310393799967
"14163",Anhaltiner Straße 3,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2560686199991,52.4309288999967
"14163",Anhaltiner Straße 9,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2550045399991,52.4307797399967
"14165",Berlepschstraße ggü. 20 (LM8),Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.254063169999,52.4288508899967
"14165",Berlepschstraße ggü. 20 (LM9),Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2537707099991,52.4287578499967
"14165",Berlepschstraße 22,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2533262099992,52.4286195699966
"14163",Anhaltiner Straße 12,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2531311699991,52.4305270399967
"14163",Anhaltiner Straße 4,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2527706799991,52.4304793199966
"14165",Berlepschstraße ggü. 26 (LM12),Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.252669239999,52.4284112099966
"14165",Buschgrabenweg (An Kreuzung),Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2495224599991,52.4213660399966
"14165",Buschgrabenweg 8,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2487382699991,52.4212135699966
"14163",Busseallee 5/7,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2485082299991,52.4370485999967
"14163",Busseallee 13,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2477652899991,52.4377337099967
"14165",Buschgrabenweg 22,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.246818609999,52.4208440199966
"14163",Busseallee 27,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2468146999991,52.4386237099966
"14163",Busseallee 33,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2460392899991,52.4393378999966
"14163",Sven-Hedin-Straße ggü. 46,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2453772099991,52.4407612899965
"14163",Hohentwielsteig Kleingartenkolonie LM12,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.243843449999,52.4308370299966
"14163",Hohentwielsteig Kleingartenkolonie LM14,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2431990199991,52.4311350599966
"14163",Sven-Hedin-Straße 35,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.242664469999,52.4396521999966
"14163",Hohentwielsteig Kleingartenkolonie LM16,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2425638499991,52.4314053099965
"14163",Idsteiner Straße 26,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2424450999991,52.4294409399965
"14163",Idsteiner Straße 28,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2423402999989,52.4297199199965
"14163",Idsteiner Straße nach 28,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2422440799991,52.4299827399966
"14163",Sven-Hedin-Straße ggü. 20,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2398415999991,52.4386449199965
"14165",Berlepschstraße 114,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2388298099991,52.4242080799965
"14165",Berlepschstraße 118,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2381203299991,52.4240315299965
"14163",Sven-Hedin-Straße 13,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.238119119999,52.4383494499965
"14165",Berlepschstraße 122,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.237712919999,52.4239327799966
"14165",Berlepschstraße 126,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2372938299989,52.4238299299966
"14163",Sven-Hedin-Straße ggü. 12,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.236251929999,52.4383118399966
"14163",Sven-Hedin-Straße 3,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2352121799989,52.4384493799966
"14129",Am Schlachtensee 12,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.229323133999,52.4386116419966
"14129",Matterhornstraße ggü. 9,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.227912529999,52.4374787699966
"14129",Am Schlachtensee 26,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2255340129991,52.4402119569966
"14129",Am Schlachtensee 30,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.225142959999,52.4403611609966
"14129",Am Schlachtensee 38,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.223920831999,52.4407344469966
"14129",Matterhornstraße 21,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.223820459999,52.4374261599966
"14129",Breisgauer Straße 46,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.218137659999,52.4333317099965
"14129",Breisgauer Straße 40,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.217806929999,52.4339180699965
"14129",Breisgauer Straße 35,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.217504199999,52.4347533499965
"14129",Breisgauer Straße 29C,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2171930299989,52.4353088899965
"14129",Breisgauer Straße 28,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.217162489999,52.4350814999966
"14129",Altvaterstraße 9,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.211503692999,52.4388007949965
"14129",Matterhornstraße 84,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2093355099989,52.4359666899965
"14129",Von-Luck-Straße /,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2080844099989,52.4279607099964
"14129",Von-Luck-Straße /,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.207743269999,52.4284717499965
"14129",Von-Luck-Straße /,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.207599259999,52.4287352199964
"14129",Von-Luck-Straße 1,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.207254049999,52.4294798899965
"14129",Altvaterstraße 15,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.206465106999,52.4375725969965
"14129",Matterhornstraße /,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.206096539999,52.4353317699965
"14129",Altvaterstraße 15A,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.206087047999,52.4374145459965
"14129",Matterhornstraße /,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.205589879999,52.4351704499964
"14129",Altvaterstraße 16,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2050085959989,52.4369771009965
"14129",Matterhornstraße,Steglitz-Zehlendorf,AC Steckdose Typ 2,,,,3,,,,1,13.2042090899989,52.4347386499965
