pop,lng,lat
261,13.58059965,52.4154507
87,13.58206891,52.41687072
72,13.58858352,52.4126419
18,13.5987177,52.41088439
0,13.60321047,52.40939974
0,13.6012817,52.41058869
0,13.60096277,52.41027016
0,13.60694518,52.40905249
0,13.606552,52.40874421
431,13.58120442,52.41387797
0,13.57861466,52.41355556
0,13.57699168,52.41304192
0,13.58101143,52.41180824
190,13.58177045,52.41272584
0,13.5848633,52.41177064
3,13.58593755,52.41193349
0,13.58282419,52.41019111
0,13.57900682,52.41062205
4,13.58372026,52.40906128
0,13.58786249,52.40669248
141,13.58824174,52.40880061
0,13.58665149,52.40769263
0,13.59135915,52.4096586
18,13.58631032,52.4110842
73,13.58806792,52.41067792
40,13.58688743,52.41000192
52,13.58786409,52.40874691
55,13.58919034,52.40933249
43,13.59212791,52.41032044
15,13.59398523,52.41033551
18,13.59369928,52.40961345
0,13.59270317,52.40895511
0,13.59073435,52.40769417
3,13.57518838,52.41040813
0,13.57699672,52.4143176
121,13.56641472,52.42643666
68,13.5686871,52.42494083
0,13.56995504,52.42382628
104,13.56904011,52.42499461
0,13.56831417,52.42073002
0,13.58087844,52.42304612
0,13.59653765,52.41221095
0,13.56431225,52.4191071
0,13.57112009,52.414534
0,13.560414,52.42430323
0,13.56145934,52.42503959
0,13.58313028,52.40701743
0,13.57993645,52.40821961
0,13.57418386,52.41253418
0,13.55644291,52.42456961
0,13.55892403,52.42285509
0,13.55992263,52.4221159
0,13.5893432,52.40059804
0,13.58928715,52.3989324
0,13.59422291,52.39645192
0,13.59327555,52.39519971
0,13.59200956,52.40233342
0,13.59713495,52.39806441
0,13.60052068,52.39471795
0,13.60350278,52.39107588
0,13.60618631,52.38759332
0,13.6088918,52.38407433
0,13.59192643,52.40638318
0,13.59574522,52.40172997
0,13.59928538,52.39925779
0,13.60298923,52.39669009
0,13.60584203,52.39348351
0,13.60909083,52.39556638
0,13.60876799,52.3904595
0,13.61169609,52.39251068
0,13.61414321,52.39360808
0,13.60784073,52.38831518
0,13.61127181,52.38594973
0,13.59596078,52.39542955
0,13.59840108,52.39304716
0,13.59578018,52.39054215
0,13.60113041,52.39050845
0,13.59929266,52.3876642
0,13.60313098,52.38539168
0,13.60605031,52.3819996
0,13.63003881,52.40018563
0,13.61344107,52.4071668
0,13.62156551,52.40624819
0,13.6255875,52.40111266
6,13.5951346,52.40722293
0,13.59717913,52.4088118
0,13.60283603,52.40836913
0,13.60175722,52.40688114
0,13.59818896,52.40458449
0,13.6072993,52.40657915
0,13.60557745,52.40467843
0,13.60249802,52.4023743
0,13.61282765,52.40504124
0,13.60989238,52.40287051
0,13.60703863,52.4006984
0,13.60720183,52.39891007
0,13.61826005,52.40411963
0,13.61508777,52.40153157
0,13.61270697,52.39896152
0,13.60955519,52.39741225
0,13.62200539,52.40165514
0,13.61912653,52.39978313
0,13.61654077,52.39668972
21,13.59891814,52.4091449
0,13.62248907,52.40556922
0,13.59458523,52.39850624
0,13.58954521,52.4025109
0,13.60511684,52.38705092
0,13.59371454,52.39417643
0,13.6246665,52.39771298
0,13.62207084,52.39664012
0,13.6202973,52.39425703
0,13.62723271,52.39532286
0,13.62642705,52.39328217
3,13.62446164,52.39190923
0,13.61593744,52.39002257
0,13.61433625,52.38948209
0,13.62027245,52.38828148
0,13.61859457,52.38592682
0,13.6149887,52.38335058
0,13.61863092,52.38225885
0,13.62468048,52.3863356
0,13.62132054,52.38489414
0,13.62420633,52.38430469
0,13.62813629,52.38552759
0,13.6268146,52.38351846
0,13.62951081,52.38471488
0,13.63225817,52.38492433
0,13.63102921,52.38293316
0,13.63600113,52.38330203
0,13.63450023,52.38178252
0,13.63177944,52.38020389
0,13.63798102,52.37889646
0,13.64389366,52.37892094
0,13.61154396,52.38079884
0,13.60844,52.37823897
0,13.60799732,52.37615775
77,13.6075145,52.37469814
36,13.6095577,52.3754538
10,13.61109328,52.37601835
177,13.61328175,52.37807132
58,13.61523142,52.37736032
91,13.6172437,52.37884706
28,13.61851289,52.37985826
42,13.61664903,52.38041545
248,13.62092861,52.38048281
173,13.62477387,52.38120163
101,13.62567327,52.38263825
3,13.62991458,52.39021648
49,13.63099359,52.38960748
93,13.63260278,52.38927326
134,13.63423041,52.38905203
73,13.63349196,52.39154941
77,13.63202753,52.39326357
99,13.63101919,52.39191497
49,13.62960467,52.39168803
52,13.6290741,52.39465861
86,13.63010205,52.39443413
29,13.63155448,52.39553059
0,13.6303366,52.39641835
102,13.63045494,52.39697265
44,13.63512301,52.39588388
22,13.63418501,52.39512146
28,13.63277712,52.39484298
51,13.63398726,52.39363417
14,13.63503345,52.39427869
67,13.63778113,52.39406605
84,13.63686377,52.39304208
90,13.63554303,52.39226244
0,13.63530003,52.39148809
45,13.63866053,52.39195664
47,13.64036497,52.39185471
0,13.64128168,52.39023405
0,13.64193151,52.39030246
77,13.6384099,52.39093996
93,13.63629289,52.38980031
84,13.63793132,52.38923902
61,13.63951879,52.38899
0,13.64071775,52.38589511
33,13.64053379,52.38795457
0,13.64126794,52.38804208
53,13.63853686,52.38695912
44,13.6369861,52.38715961
39,13.63558116,52.38745736
0,13.63811714,52.38475686
7,13.64144988,52.38459331
3,13.64222667,52.38195775
18,13.64526002,52.3807875
21,13.64424671,52.37999122
0,13.63819117,52.38006945
0,13.63990526,52.38054887
0,13.63368848,52.37708001
0,13.63563823,52.37722167
0,13.63909058,52.37753271
0,13.64297183,52.37785859
108,13.64666643,52.37916306
3,13.64811832,52.37906952
30,13.65058399,52.38004686
15,13.65028398,52.37914755
172,13.65185793,52.37741267
46,13.64886341,52.37744991
86,13.64966419,52.37652854
222,13.64405017,52.3747472
0,13.64752583,52.37600725
4,13.64792444,52.37537421
76,13.64913201,52.37452537
42,13.64926792,52.37430831
0,13.65004191,52.3755681
0,13.65070249,52.37521839
0,13.64948543,52.3747466
3,13.65683977,52.3757745
6,13.6557723,52.37541139
0,13.65691562,52.37509409
15,13.65854597,52.37534097
0,13.6470963,52.37885444
0,13.62907071,52.39017779
0,13.62778899,52.38957387
39,13.63223494,52.38741077
0,13.64372087,52.38293253
24,13.64581427,52.3815998
15,13.64436752,52.38146281
0,13.62732128,52.39873187
0,13.64059231,52.39522633
0,13.65440155,52.38020278
0,13.65585784,52.37831488
0,13.65031125,52.38120919
0,13.64790893,52.37860826
0,13.65684757,52.37913011
0,13.64348618,52.39007424
0,13.63370828,52.39802369
0,13.61060708,52.37854758
0,13.67791839,52.37889891
0,13.68110179,52.38137849
0,13.6838435,52.38033687
0,13.68580784,52.37747863
0,13.69143758,52.38195624
0,13.69028093,52.38030212
0,13.69340668,52.37771436
39,13.69745688,52.37628084
45,13.69843004,52.37594984
0,13.69992482,52.37665856
12,13.69607161,52.37313476
0,13.69783308,52.37365622
9,13.69431833,52.37206156
0,13.69259703,52.3702812
6,13.69048725,52.36838759
0,13.6937119,52.37014092
6,13.69254725,52.36871032
0,13.66570943,52.37398518
0,13.67373946,52.37513254
0,13.67894612,52.3758188
0,13.67908044,52.37263779
0,13.68625284,52.3737121
0,13.69248564,52.37369631
0,13.67010888,52.37223217
0,13.67381979,52.37197089
0,13.66567894,52.37615693
0,13.67199317,52.37706907
0,13.67621659,52.37735758
0,13.66214204,52.37595081
0,13.66537975,52.37726356
3,13.6712683,52.37761553
6,13.65388026,52.37414423
0,13.65202178,52.37110452
0,13.65149199,52.37144957
3,13.65130278,52.36905779
0,13.64969019,52.36542032
0,13.64900967,52.36358526
0,13.65332148,52.37331539
0,13.65396899,52.37336503
0,13.65617931,52.37271558
0,13.65479243,52.369796
0,13.65349567,52.36654191
0,13.65112643,52.36265865
0,13.68665153,52.36934577
0,13.68974208,52.37005809
0,13.66142653,52.37137704
0,13.6690663,52.36985393
0,13.67473218,52.36974541
0,13.67782917,52.370175
0,13.68156574,52.37003473
0,13.65998185,52.36859416
0,13.6668254,52.36707812
0,13.67070357,52.36600353
0,13.67328564,52.36749791
0,13.67615309,52.36830677
0,13.65824171,52.36536967
0,13.66426376,52.36410241
0,13.66743433,52.36341307
0,13.65629934,52.3617175
0,13.6623604,52.36042819
0,13.66564411,52.35975114
0,13.68708964,52.36800288
6,13.68413133,52.36962584
0,13.65436971,52.35803106
0,13.66027678,52.35687269
0,13.65238561,52.35431736
0,13.65752163,52.35355721
0,13.65978237,52.35328733
0,13.65043414,52.35060775
0,13.65501869,52.34962856
0,13.65559115,52.3475515
0,13.64794313,52.3463988
0,13.65172495,52.34559822
0,13.64949321,52.35917069
0,13.6475417,52.35530865
0,13.64660867,52.35203558
0,13.64415676,52.35936735
0,13.64614715,52.35944318
0,13.64481302,52.35629861
0,13.64509798,52.35138772
78,13.64233884,52.34844038
119,13.64068727,52.34715551
40,13.64476003,52.3469337
45,13.64164957,52.34656326
26,13.64061683,52.34568714
21,13.64810662,52.34280842
57,13.64777076,52.34157775
73,13.64778098,52.34111707
0,13.63994678,52.35621714
0,13.64471224,52.34515154
27,13.64541276,52.34309214
0,13.64640536,52.34268887
0,13.64563128,52.34759243
0,13.70257829,52.39698275
0,13.70454272,52.39619655
0,13.70607634,52.39559489
0,13.70690989,52.39566094
0,13.70338815,52.39339625
0,13.70706242,52.39632289
0,13.68308523,52.38902078
0,13.68321794,52.38877851
0,13.68567995,52.3902546
0,13.69757373,52.392835
0,13.69973162,52.3929556
0,13.70026296,52.39451074
0,13.70261134,52.39524145
0,13.69310232,52.39015656
0,13.64552916,52.36606892
0,13.68394503,52.37674224
0,13.69780701,52.3747968
0,13.67746728,52.38452026
0,13.64219506,52.34750747
0,13.7201161,52.41963945
0,13.71197402,52.42179689
0,13.71122479,52.42100547
0,13.71685912,52.42009714
0,13.70747004,52.42136257
0,13.71096857,52.4191987
0,13.71734105,52.41685168
0,13.70378669,52.42094122
0,13.70829415,52.41807196
0,13.71371986,52.41490689
0,13.70124135,52.41847373
0,13.70520902,52.41694941
0,13.7091055,52.41489525
0,13.71116816,52.41309048
0,13.70185629,52.41582954
0,13.70389799,52.41449419
0,13.70506886,52.41253036
0,13.69797658,52.41240325
0,13.70678929,52.40909974
0,13.71003928,52.41030362
0,13.70197573,52.40644301
0,13.69282593,52.41111981
0,13.69649258,52.40645916
0,13.68771109,52.40994359
0,13.6916353,52.40654628
0,13.6823627,52.41072596
0,13.68165232,52.40916931
0,13.67626412,52.40872509
0,13.72900037,52.41498662
0,13.73002743,52.40974258
0,13.72637732,52.40385958
0,13.73297638,52.40205291
0,13.73132856,52.40205972
0,13.73217274,52.40419099
0,13.71493233,52.39973398
0,13.72079248,52.40102892
0,13.72149161,52.39929679
0,13.71901387,52.40845788
0,13.7215133,52.40730561
0,13.72157937,52.40836578
0,13.71642765,52.40614668
0,13.72001589,52.41323649
0,13.70685568,52.40221489
0,13.7097239,52.40277484
0,13.71819061,52.4136286
0,13.71233891,52.40823568
0,13.70658929,52.40275193
0,13.70894045,52.40595092
0,13.71410564,52.40243375
0,13.71273617,52.40090693
0,13.71081289,52.39982471
0,13.71099723,52.39723285
0,13.70970653,52.39657472
0,13.7063932,52.39803842
0,13.70750862,52.39991455
0,13.71018267,52.39854846
0,13.71099485,52.3984319
0,13.70790771,52.40022134
0,13.70369476,52.40030035
0,13.70617114,52.40139869
0,13.70389857,52.39986797
0,13.67618705,52.40665228
0,13.67885478,52.40579443
0,13.6835014,52.40660449
0,13.6854098,52.40413848
0,13.68149441,52.40374817
0,13.68844148,52.40239394
0,13.692493,52.4029099
0,13.69781801,52.40328558
0,13.69825278,52.40042923
0,13.69831442,52.39890285
0,13.68885156,52.40550864
0,13.67386889,52.40650666
45,13.666332,52.40923225
0,13.66638484,52.40608352
0,13.66809257,52.40636693
0,13.67289079,52.40514886
0,13.66769944,52.40346472
0,13.66377102,52.40192524
0,13.66481447,52.39872799
0,13.67353913,52.39863044
0,13.67550212,52.3998099
0,13.67804437,52.39978418
0,13.68171617,52.40063689
0,13.6609426,52.3967814
0,13.66639857,52.39579937
0,13.68541394,52.40105931
0,13.68821719,52.40023651
0,13.65667591,52.39449345
0,13.6576596,52.39326601
0,13.66134142,52.3931357
0,13.6618834,52.39449049
0,13.66670415,52.39393464
0,13.67469408,52.39442143
0,13.67822739,52.39609235
0,13.68109762,52.39587611
0,13.68361826,52.39667337
0,13.68611294,52.39566027
0,13.69011171,52.3977626
0,13.6916028,52.39667558
0,13.65511567,52.38820274
0,13.65562005,52.38816715
0,13.65918136,52.38891466
0,13.66532595,52.3896591
0,13.67018025,52.39003745
0,13.67526394,52.39150657
0,13.68001324,52.39399632
0,13.68100388,52.39215728
0,13.68650617,52.39412844
0,13.65451379,52.38324347
0,13.65922402,52.38487008
0,13.67079121,52.39742772
0,13.674008,52.38774736
0,13.65667244,52.38260401
0,13.67661095,52.38877667
0,13.6662121,52.38565343
0,13.66375526,52.38294891
0,13.66762088,52.38422314
0,13.6683628,52.38260016
0,13.67167123,52.38514771
0,13.67023499,52.39349301
0,13.6733672,52.40316329
0,13.66852925,52.39315727
0,13.64894896,52.38669252
0,13.67908813,52.41371066
0,13.67967775,52.41449892
0,13.67959751,52.41243892
0,13.68282215,52.41792491
0,13.68290126,52.41543874
0,13.68617186,52.42177818
0,13.68632481,52.4192441
0,13.68950094,52.41755816
0,13.68987479,52.41521654
0,13.68809744,52.42259703
0,13.69049775,52.42241292
0,13.69351735,52.41905505
0,13.69456642,52.41705076
0,13.69823831,52.42072229
0,13.68388519,52.41561957
0,13.68525495,52.41379076
0,13.69169533,52.42385232
0,13.69498591,52.42343988
0,13.69976364,52.4229897
0,13.63601274,52.40198138
0,13.63873768,52.39979665
0,13.63765916,52.40133787
0,13.64090468,52.39909686
0,13.64843958,52.40680238
0,13.64594222,52.40540998
0,13.63933611,52.40348993
0,13.64359825,52.40211283
0,13.64093681,52.4025553
0,13.64533064,52.39988603
0,13.64820279,52.39716307
0,13.65014865,52.39335914
0,13.6506168,52.39042277
0,13.65161388,52.40544699
0,13.64490758,52.39625027
0,13.6485033,52.39143016
0,13.65572672,52.40325145
0,13.65715799,52.40145281
0,13.64978014,52.40375846
0,13.65452619,52.40483778
0,13.65210561,52.40150614
0,13.65329072,52.3984474
0,13.65158106,52.3895044
0,13.65137231,52.38975627
0,13.71298325,52.41068835
0,13.64183555,52.39604817
0,13.65635929,52.39523544
0,13.66143807,52.38227912
0,13.68816934,52.39337003
0,13.70224679,52.40059346
0,13.70705712,52.39703518
0,13.68771934,52.41785538
0,13.71702853,52.40227013
0,13.7106241,52.40029843
0,13.71626143,52.40874505
0,13.71507521,52.40365532
0,13.7230829,52.40165692
0,13.71036179,52.39741229
0,13.70481809,52.39964708
0,13.73275649,52.41320392
0,13.71178423,52.42510039
0,13.7113222,52.4243355
0,13.71224722,52.42385931
0,13.70740018,52.42538836
57,13.70527327,52.42459014
6,13.70682773,52.42292507
0,13.69972411,52.42729209
0,13.70041964,52.4265957
3,13.69142013,52.42671951
6,13.69725882,52.42504083
0,13.69358937,52.42449175
3,13.69496464,52.42880943
6,13.69546467,52.42824649
12,13.69747682,52.42739946
3,13.69338994,52.42902142
3,13.69283234,52.42953448
9,13.69188803,52.42927984
18,13.69167786,52.42806378
9,13.69022972,52.42945179
31,13.68998386,52.42693399
9,13.68852842,52.427499
6,13.68857475,52.42888012
0,13.68748852,52.42900167
0,13.68544863,52.42827114
6,13.68241534,52.42885371
69,13.68111438,52.41865053
66,13.68059443,52.41978647
85,13.67921702,52.42050716
103,13.67783214,52.4212066
170,13.67746103,52.42300682
179,13.67562506,52.42397328
72,13.67334388,52.42559524
0,13.67427077,52.4269001
25,13.6726451,52.42641204
69,13.67232688,52.42502586
0,13.66964509,52.42407229
3,13.67121438,52.42494604
33,13.66619371,52.42366082
205,13.67315508,52.42141516
109,13.67716814,52.41898265
42,13.67780732,52.41731456
27,13.67519097,52.41864866
95,13.67167308,52.4203163
69,13.66826905,52.42245752
19,13.66428304,52.4224502
3,13.66317778,52.42089019
60,13.66231289,52.41876248
39,13.66394312,52.41806203
0,13.66769517,52.4179381
6,13.66465522,52.41960173
116,13.66646891,52.42146103
24,13.66679201,52.42018017
16,13.66821484,52.4194093
138,13.67057056,52.41950965
21,13.66942884,52.41873704
36,13.67068223,52.41804599
0,13.67370185,52.41653155
0,13.67072431,52.41545474
61,13.67712206,52.41589537
94,13.67480083,52.41428698
24,13.67632673,52.4139585
9,13.67663111,52.4130588
0,13.67564379,52.41229045
135,13.67377962,52.40988313
127,13.67310877,52.41209965
0,13.67072555,52.41112543
91,13.67085196,52.4121595
142,13.66918474,52.41253884
0,13.66793723,52.41463449
133,13.66775714,52.41352647
103,13.66683363,52.41647038
48,13.66594737,52.41569496
53,13.66359903,52.41711239
100,13.66500432,52.41197759
0,13.66498321,52.41046476
0,13.66268397,52.41181051
181,13.66012027,52.41174325
63,13.65873124,52.41076228
111,13.65775697,52.41010902
30,13.66246272,52.41059721
39,13.66100762,52.40958549
57,13.65998745,52.4089477
187,13.6621341,52.40809773
32,13.65908585,52.40783096
37,13.65822224,52.4082709
45,13.65990633,52.40499029
18,13.65979526,52.4025406
19,13.65854668,52.4025246
15,13.65896219,52.40294918
36,13.65848859,52.40360996
93,13.65898562,52.40489893
33,13.6573543,52.40715486
12,13.65665361,52.40671362
9,13.6560919,52.40633006
31,13.65505912,52.40950406
14,13.65568468,52.40873739
50,13.65599411,52.40791916
70,13.65371079,52.40973996
85,13.6524711,52.41032665
43,13.65138031,52.41083702
74,13.6504397,52.41130118
86,13.65327133,52.41207553
61,13.64937535,52.4120353
90,13.64749468,52.41178153
30,13.64688566,52.41384329
0,13.64606092,52.41216015
105,13.64793477,52.40930411
0,13.64628672,52.40974731
44,13.64972839,52.4095796
31,13.65206115,52.40829262
3,13.65336355,52.40757326
28,13.65441557,52.40698781
24,13.65112185,52.40767057
9,13.6524198,52.40694001
34,13.65346878,52.40634717
52,13.65133214,52.40658679
13,13.66938337,52.4085462
58,13.65835672,52.41259245
0,13.6488257,52.4163359
0,13.6511482,52.41602192
3,13.64775615,52.41553202
324,13.6512618,52.41523944
0,13.65356043,52.41596159
0,13.65464788,52.41579092
0,13.65328226,52.41539997
9,13.65452011,52.4151892
97,13.64900117,52.41492512
28,13.64853436,52.41404012
98,13.65077127,52.41458548
12,13.65059513,52.4139947
0,13.65066929,52.41323728
124,13.65269516,52.41431944
10,13.65226535,52.41375602
9,13.65917681,52.41556953
126,13.66171019,52.41347651
0,13.66307459,52.41535596
0,13.66210825,52.41431979
28,13.65788919,52.41699992
44,13.65560287,52.41710445
0,13.67746615,52.42819581
0,13.67640807,52.42724165
0,13.68031587,52.42766896
0,13.68070937,52.42523601
0,13.68559327,52.42572772
0,13.68625347,52.4266331
0,13.68317823,52.42502066
0,13.68339128,52.42699776
0,13.68428833,52.42396816
0,13.68822845,52.42472053
0,13.68484767,52.42279287
0,13.6821177,52.42199785
63,13.65534952,52.41441251
0,13.65751043,52.41371567
31,13.65775231,52.41294001
0,13.65526166,52.41322734
54,13.6557634,52.41182545
15,13.65561216,52.41095769
24,13.66978275,52.40829473
24,13.67030682,52.40798645
22,13.67080129,52.40925744
6,13.6724248,52.41059177
6,13.67286199,52.41050725
70,13.67256508,52.40976204
44,13.66846903,52.40916179
64,13.67013737,52.41019201
229,13.66710491,52.41038468
0,13.68763051,52.4289006
0,13.6859829,52.4273875
0,13.69314792,52.42907368
0,13.70704181,52.4252591
0,13.69919641,52.42722864
0,13.69253404,52.42953173
28,13.6897774,52.44411216
48,13.68795779,52.44285956
61,13.6884703,52.44169821
143,13.6902763,52.44271646
79,13.69254731,52.44391115
71,13.6915484,52.44211411
113,13.69371089,52.44300612
117,13.69531936,52.44307278
67,13.69741882,52.44402278
48,13.69633791,52.44210882
39,13.69892977,52.44401513
57,13.69788899,52.44214689
36,13.70053044,52.4441481
51,13.69945413,52.44221027
73,13.7021996,52.44428408
66,13.70107053,52.4422737
61,13.70372036,52.44426792
49,13.70265187,52.44232288
69,13.70526233,52.44428835
62,13.70418561,52.44237292
48,13.70679014,52.44437323
50,13.70569744,52.44242688
42,13.7082833,52.44434135
66,13.70726563,52.4424701
84,13.70927659,52.44326042
18,13.71088703,52.4447345
33,13.71167388,52.4439846
54,13.71338086,52.44377629
18,13.71493155,52.44351485
21,13.71430139,52.44230801
66,13.71263093,52.44240124
77,13.71064861,52.44251096
15,13.71045009,52.44076223
42,13.70938025,52.44102705
66,13.70678615,52.44077898
77,13.70448038,52.44071702
118,13.70168929,52.44066841
61,13.69892939,52.44013003
87,13.69726259,52.44020603
61,13.69507697,52.44043163
95,13.69216043,52.44043586
0,13.68960044,52.44089955
36,13.69438633,52.43913504
34,13.69609069,52.43862369
0,13.69646021,52.43792992
60,13.69763883,52.43775165
45,13.70036387,52.43931798
115,13.69895001,52.43720287
39,13.70056079,52.43776417
42,13.70108898,52.43685517
30,13.70298006,52.43728998
21,13.70299057,52.43785131
24,13.70243905,52.4387691
0,13.70207371,52.4389215
57,13.70392805,52.43935682
75,13.70717231,52.43963687
36,13.70573742,52.43844662
9,13.70845544,52.43819886
39,13.70562563,52.43754254
9,13.71127674,52.43827504
0,13.68908102,52.4391056
133,13.6875495,52.43785988
81,13.69800818,52.43563068
0,13.70142591,52.43432913
3,13.703552,52.43380167
39,13.70552167,52.43336644
73,13.69447439,52.43740808
115,13.69008689,52.43976246
6,13.6841328,52.44029224
0,13.68527681,52.44117428
151,13.68582191,52.44097111
112,13.68133903,52.43872789
0,13.68192362,52.43938695
0,13.68091664,52.43896455
0,13.67894416,52.4357224
98,13.68150456,52.43755932
181,13.68651001,52.43960048
123,13.68580527,52.43679557
21,13.68224176,52.43685624
42,13.68576057,52.43536018
34,13.68394268,52.4364875
9,13.68340765,52.436022
24,13.68641375,52.43351738
16,13.68786278,52.43472408
9,13.68830277,52.43442044
0,13.68851283,52.43563577
40,13.68966821,52.43622274
163,13.69178609,52.43735871
35,13.69124075,52.4361682
0,13.68793682,52.43348789
9,13.68969601,52.43350477
0,13.67820672,52.43274616
0,13.68398315,52.42988561
0,13.68541982,52.43001216
83,13.68853267,52.43149581
0,13.68799722,52.43203316
0,13.69053835,52.43278057
0,13.68886803,52.43073883
68,13.69072699,52.43109164
0,13.69107986,52.43040598
30,13.69358133,52.4310692
12,13.69695298,52.43037527
0,13.69464407,52.43362739
9,13.6958912,52.4324108
0,13.69581413,52.43188716
0,13.69366366,52.4339799
9,13.69307332,52.43478313
27,13.69414387,52.43524671
0,13.69485435,52.43590232
15,13.69551455,52.43507351
30,13.69728562,52.43487084
25,13.69748436,52.43437127
0,13.69977586,52.43373658
6,13.69899421,52.43206614
0,13.6982498,52.43306993
3,13.70188569,52.43254452
3,13.70004427,52.43124898
35,13.70184741,52.43100446
3,13.70002437,52.42957666
0,13.70041639,52.42865058
102,13.7051407,52.42716621
36,13.7070778,52.42727664
6,13.71008821,52.42737119
30,13.70681768,52.42795007
0,13.70723571,52.4282834
15,13.70765252,52.42869402
15,13.70443921,52.42848559
12,13.70368625,52.42887789
9,13.70454612,52.42919945
28,13.70389547,52.43159943
24,13.70439443,52.43108943
3,13.70454972,52.42968612
18,13.70678864,52.42949517
9,13.70676627,52.43020105
6,13.70809149,52.43006974
3,13.70742933,52.43104398
7,13.70728639,52.43144789
3,13.70752955,52.43177633
6,13.70474454,52.43018881
15,13.70517539,52.43121662
0,13.70559219,52.43209866
116,13.70763115,52.43274894
69,13.71153794,52.43168363
12,13.7106217,52.43081605
15,13.71015767,52.43013319
6,13.70987985,52.42945265
6,13.7114522,52.42919484
25,13.71194859,52.42846194
6,13.71188966,52.4274683
57,13.71394405,52.42617409
31,13.71742475,52.42410586
33,13.71894339,52.42271454
18,13.72100924,52.42148276
95,13.72253239,52.4189444
33,13.72517663,52.41878701
22,13.72340843,52.41925892
30,13.72281842,52.42009343
12,13.72294083,52.42099795
41,13.72496807,52.42307852
138,13.73128929,52.42639862
40,13.73176821,52.42779378
28,13.73161621,52.42701004
22,13.7299112,52.42681593
93,13.72819845,52.42710585
124,13.72399591,52.42550709
144,13.72240548,52.42377686
0,13.7220264,52.42382148
133,13.72108645,52.42255996
33,13.71871809,52.42449607
88,13.718451,52.42586058
63,13.71814178,52.42788166
0,13.71573582,52.4266027
73,13.71605446,52.42732739
59,13.71942216,52.43031814
12,13.71916493,52.43232775
172,13.72033593,52.43331971
81,13.7180143,52.43288964
55,13.71557794,52.43237352
56,13.7128699,52.43286152
9,13.70906829,52.43367173
0,13.7096546,52.435271
16,13.71038177,52.43490603
9,13.71227469,52.43441925
22,13.71279863,52.43431375
70,13.71399412,52.4338838
65,13.71594972,52.43331938
42,13.716198,52.43424564
0,13.71490377,52.43512002
42,13.71366222,52.4360872
100,13.71232126,52.43704166
9,13.71644456,52.44075381
70,13.7150862,52.43966455
45,13.71448015,52.43812983
63,13.7153611,52.43656665
57,13.71675568,52.43533899
46,13.7182854,52.43477396
41,13.71977607,52.43526994
16,13.72154461,52.4350012
31,13.72174365,52.43587686
61,13.71940515,52.4365331
39,13.71817491,52.43606314
66,13.71662466,52.43728819
36,13.71576962,52.43873914
41,13.71700248,52.43906932
42,13.71839762,52.44035124
53,13.71864426,52.43928143
52,13.71771873,52.4377541
85,13.71914936,52.43835905
106,13.72013291,52.43748317
28,13.72182425,52.43695356
10,13.72178907,52.4381651
6,13.72324238,52.43723665
0,13.72064828,52.43886154
18,13.72016098,52.43977073
24,13.7041341,52.43675431
21,13.70623223,52.43693696
0,13.72074615,52.43851332
0,13.68077981,52.43161053
0,13.6813462,52.43078614
0,13.68358329,52.4316878
6,13.68946086,52.4347183
12,13.69125268,52.43469531
3,13.70312483,52.43571026
0,13.70631732,52.43565123
13,13.70906749,52.4369452
170,13.71512629,52.42917271
0,13.71407111,52.43129617
85,13.71689215,52.43126457
0,13.71646455,52.43003633
101,13.71400246,52.42924865
0,13.71359384,52.4281528
0,13.72238543,52.42364309
0,13.72136282,52.42421227
0,13.6844902,52.43048114
0,13.68677036,52.43258105
0,13.68188682,52.43421227
0,13.70128183,52.43135402
0,13.70627086,52.42783619
0,13.70579887,52.42729596
0,13.72940306,52.42225609
0,13.71884058,52.42519571
0,13.6855014,52.4313909
0,13.692422,52.42949969
0,13.70720259,52.43202004
0,13.71119523,52.43103725
0,13.70834618,52.42945117
0,13.70379787,52.43028202
0,13.68974898,52.43329562
0,13.67717063,52.42996356
0,13.70258845,52.42733841
0,13.70655519,52.42617767
0,13.71735023,52.42320886
0,13.67990034,52.43789499
0,13.67126627,52.47108493
0,13.67062173,52.46850318
0,13.67561459,52.46930497
0,13.66981051,52.46469923
0,13.6733185,52.4635011
0,13.66880739,52.46072314
0,13.67389531,52.46000321
0,13.66759678,52.4562342
0,13.67302514,52.45569462
0,13.67226973,52.46669808
0,13.67619613,52.46568077
0,13.68082104,52.4644619
0,13.68720736,52.46320053
0,13.69270349,52.46264275
0,13.6764958,52.46141103
0,13.68011912,52.45981366
0,13.68614338,52.45903306
0,13.69153315,52.45850229
0,13.68595301,52.45492766
16,13.69036765,52.45408521
0,13.67775689,52.45822904
0,13.6784546,52.45510638
0,13.68285718,52.45371358
0,13.69521329,52.45805095
0,13.69676474,52.45887384
6,13.69249878,52.45231546
0,13.69424775,52.4538416
0,13.69592159,52.45318651
0,13.69572821,52.46170111
0,13.69777033,52.45354731
0,13.69806634,52.45482721
0,13.69770899,52.45656336
0,13.66633182,52.45131441
0,13.67183149,52.45140443
0,13.67127139,52.44848206
0,13.67735777,52.45085014
0,13.68294227,52.45023217
0,13.68760817,52.4499904
0,13.67656732,52.44744164
0,13.68262292,52.44616047
0,13.67191085,52.44649715
0,13.66441974,52.44828146
0,13.66783172,52.44752363
0,13.66382237,52.44733002
0,13.66824674,52.44679559
10,13.67729524,52.44465513
0,13.68271829,52.44264399
0,13.67616072,52.44426572
0,13.67969123,52.44387434
