traffic,lng,lat
71800,13.41487503,52.46100067
85000,13.4071209,52.4617822
18300,13.41093576,52.48163893
11000,13.40130892,52.49004843
6900,13.40080972,52.49095641
12000,13.4066816,52.48896238
28300,13.39716184,52.49102209
25100,13.39842111,52.49077301
23600,13.40896284,52.4888601
18300,13.40321964,52.48324409
12700,13.40682666,52.48936507
10600,13.40410179,52.48975958
8700,13.40242063,52.49305262
18900,13.40450319,52.49369847
10800,13.40344117,52.49426459
11000,13.40461171,52.49578344
11100,13.40517313,52.49652767
13700,13.39513539,52.49536648
27000,13.39516172,52.49653277
21300,13.39570614,52.49606672
19400,13.39813115,52.49502829
16900,13.39989705,52.49444735
23900,13.39501966,52.50003092
18000,13.41079939,52.49246388
12300,13.39508993,52.4938992
19100,13.39440772,52.50163255
18900,13.40741065,52.49322222
28600,13.3957665,52.49865798
15100,13.39630544,52.49836497
27800,13.40128392,52.49835896
27800,13.40481224,52.49837892
13600,13.40681469,52.49866904
26700,13.40857918,52.49842523
28000,13.39530777,52.49703938
13600,13.40743306,52.49946438
11100,13.40555285,52.49700809
13600,13.40853981,52.50087304
16900,13.40164825,52.49416619
29100,13.39576855,52.49795407
13300,13.3961745,52.49801577
28500,13.39869759,52.49834177
7800,13.40488608,52.50810143
7800,13.40611717,52.50883848
7700,13.40797521,52.510035
23700,13.3994163,52.50865262
23700,13.39989025,52.50932452
23700,13.40030523,52.50976072
25900,13.4008289,52.51021027
25900,13.40123265,52.51084416
23000,13.39774737,52.5063567
13300,13.4087892,52.50419791
23700,13.39867821,52.5076458
13200,13.39898941,52.50689361
7800,13.40308575,52.50700899
13300,13.40348722,52.50565215
13300,13.40663799,52.50478656
23000,13.39730044,52.50575294
19100,13.39475673,52.5025595
15100,13.39593092,52.50705134
19100,13.39519617,52.50306726
23000,13.39615996,52.50427054
9600,13.40163504,52.51615997
25400,13.40014773,52.51795128
9300,13.4032286,52.51590771
27100,13.40153908,52.51847951
9600,13.39976275,52.515843
25400,13.39862621,52.51762872
9600,13.39916957,52.51569531
10000,13.39769732,52.51537417
27100,13.40232136,52.51878115
27100,13.40312492,52.51913481
11500,13.40820772,52.51238288
11500,13.40855687,52.51214977
9600,13.40036616,52.5160522
24300,13.39570676,52.51743689
24300,13.39462499,52.51736691
66200,13.40215419,52.51159967
9200,13.40431018,52.51512518
9200,13.40553237,52.514227
71400,13.40632881,52.51451467
12600,13.40620343,52.51372
68500,13.40534455,52.51377492
10400,13.39613863,52.51519606
10200,13.39708717,52.51527288
68500,13.40395542,52.5127804
24400,13.39687112,52.51751318
47700,13.3973582,52.51094338
45400,13.39956246,52.51109018
68500,13.40273258,52.51194034
71400,13.40850799,52.51640986
71400,13.40783757,52.51581303
9800,13.39835895,52.51550774
24400,13.39774795,52.51757214
18000,13.4074648,52.51816782
18000,13.40804783,52.51773721
18500,13.4087283,52.51722802
68500,13.40306577,52.51216811
63900,13.40140867,52.51132696
3100,13.40065378,52.52146009
5800,13.40419647,52.52240582
3100,13.40197481,52.52109008
5300,13.40359638,52.52162239
9300,13.40334978,52.52113576
5300,13.40437918,52.52188833
9300,13.4038467,52.52076617
7800,13.40717055,52.52476477
6300,13.40376954,52.52299781
6800,13.40295267,52.52338404
10600,13.40287033,52.52775048
6800,13.40429663,52.52579305
6600,13.40363221,52.52570597
7200,13.40065378,52.52364275
3100,13.40028929,52.52244622
7200,13.40200003,52.52364635
4700,13.39528821,52.52438405
22100,13.40574728,52.52050076
17700,13.40531316,52.5196657
10100,13.40842577,52.52434602
2700,13.39835228,52.52371852
3100,13.39832299,52.52352567
7900,13.40280301,52.52416517
10600,13.40325146,52.5272352
6600,13.40324322,52.52484166
10600,13.40351899,52.52655546
4700,13.39594533,52.5242106
10800,13.39652535,52.5324501
25100,13.39851727,52.5294782
23400,13.39665223,52.52921604
10800,13.39423728,52.53222705
6200,13.40001618,52.53285943
15200,13.39915574,52.53222384
31700,13.40192094,52.5297312
9500,13.40150242,52.52953042
12100,13.39824285,52.53437006
12300,13.3969543,52.53704864
21800,13.39477086,52.52876271
10800,13.39832439,52.53254178
29200,13.40767941,52.52912515
31700,13.40630742,52.52935592
3700,13.40700676,52.53196062
4600,13.40478779,52.5329278
5600,13.40338429,52.53352234
9500,13.40224648,52.5285185
2900,13.40831264,52.53148376
12200,13.3972562,52.53666115
8400,13.39383832,52.53218171
12300,13.39671221,52.53735593
17000,13.39432337,52.54042645
22900,13.39323716,52.54183486
17000,13.39512683,52.53939769
15100,13.39846648,52.53894759
12500,13.39626905,52.53792255
14500,13.39654246,52.53840995
11200,13.39386587,52.53763672
15700,13.39963852,52.53927914
16200,13.40092926,52.53964121
16800,13.40219113,52.53999831
16900,13.405396,52.54080525
3100,13.39862777,52.54635522
31200,13.39562718,52.5548885
3100,13.40031906,52.54650913
13100,13.39810176,52.55089877
31200,13.3980926,52.55468911
13100,13.40192481,52.55124312
11400,13.40471716,52.55133748
33300,13.40690538,52.55417723
32900,13.40568828,52.55424877
32600,13.40442483,52.55432246
32100,13.4031789,52.55439162
31600,13.40072315,52.55452992
9600,13.40623634,52.55121944
31600,13.39312961,52.55510477
16700,13.39239821,52.56401676
16400,13.39295531,52.56431206
22600,13.39374589,52.56473362
16500,13.40541027,52.56686426
3000,13.39855794,52.56996671
33200,13.4018304,52.56922312
22700,13.39460413,52.56518405
22800,13.39543262,52.56568866
16200,13.39639029,52.56634961
9300,13.39670806,52.56589853
16200,13.3971315,52.56686425
3000,13.39787119,52.56815126
11900,13.39767109,52.56723977
11900,13.39918545,52.56830316
9200,13.40539931,52.56543576
9300,13.39912664,52.56576398
9200,13.40166301,52.56563227
9200,13.40343657,52.56553453
8800,13.40700531,52.56551142
17300,13.40690088,52.56485926
22400,13.40007469,52.5699415
15500,13.40389173,52.56882167
8700,13.3979063,52.5711533
8600,13.39724841,52.57140986
24700,13.39851709,52.57080038
16400,13.39835369,52.57124832
16800,13.39854701,52.57180684
17000,13.39882525,52.57265308
17200,13.39902851,52.57326855
8400,13.39531462,52.5721344
4100,13.39369052,52.57312732
4200,13.39312318,52.57257482
13000,13.4009144,52.56921419
23400,13.4041508,52.58119365
14100,13.40470389,52.58151427
6900,13.39633672,52.580438
6500,13.39482384,52.58113017
6800,13.39421445,52.58140532
10300,13.39246744,52.57557353
17400,13.39911878,52.57352825
17600,13.39912467,52.57484399
19800,13.39834625,52.57746166
23500,13.39941129,52.58021292
23500,13.40211498,52.58063841
3900,13.39276773,52.57346972
4600,13.39220965,52.57291206
9500,13.39419695,52.57702696
11200,13.40177695,52.58713825
8400,13.40174377,52.58792661
7400,13.39216493,52.58256766
13000,13.40281267,52.58469426
15000,13.40363496,52.58262655
13000,13.40324492,52.58337739
12100,13.40239911,52.5862499
7000,13.39327036,52.58183176
5700,13.40108954,52.59044896
8400,13.40170502,52.58927805
11100,13.40253765,52.59229223
6800,13.39773044,52.59229156
7800,13.39479648,52.59177194
4100,13.39409628,52.59464721
17400,13.40300621,52.59619628
17400,13.40305878,52.59519136
4100,13.3958022,52.59412646
8800,13.40216097,52.59111118
13300,13.4027141,52.59290035
17400,13.40307396,52.59450807
5200,13.39998343,52.5926864
3900,13.40118921,52.59289702
7800,13.39364016,52.59157088
7900,13.39569725,52.59189025
7400,13.39656305,52.59208726
5400,13.39894127,52.59203365
5200,13.39862503,52.59244643
4100,13.39755585,52.59303296
5700,13.39998312,52.59126842
4100,13.39527956,52.59428881
17400,13.40288786,52.59782524
17400,13.40281046,52.59959217
17400,13.40283311,52.59904162
15600,13.40325776,52.60294492
23100,13.4022915,52.60249993
13800,13.40972747,52.60402524
17400,13.40277508,52.60059169
17400,13.40270004,52.60143117
17400,13.40278509,52.60022974
16500,13.39487099,52.61464656
13800,13.39061848,52.61819751
24700,13.41346853,52.38239278
24700,13.41571615,52.37931486
8400,13.42340383,52.39499826
10000,13.418042,52.39469162
9500,13.41913426,52.3947479
8900,13.4198422,52.3947868
8400,13.42086157,52.39484457
7900,13.42227516,52.39492228
8000,13.41564073,52.40694702
8300,13.41444011,52.40516184
8300,13.41480573,52.40569278
7900,13.41801347,52.41042293
8100,13.41522651,52.40632375
7700,13.41696585,52.40889777
8400,13.41346431,52.40375935
8000,13.41929055,52.41217152
7900,13.41601732,52.40751464
23800,13.41487991,52.41777656
22500,13.42466568,52.42013778
22500,13.41902254,52.41876814
8100,13.42264555,52.41324904
5700,13.42734842,52.41386484
3300,13.42569321,52.41403271
23800,13.41248816,52.41720972
22500,13.42181311,52.41946597
3300,13.42499467,52.41550253
14600,13.42005268,52.44077709
14900,13.42119084,52.4410132
13900,13.41296805,52.43930036
14000,13.41445304,52.43960466
14200,13.41605916,52.43994491
15200,13.42237711,52.44125972
15500,13.42374837,52.44154369
15600,13.42782878,52.4423932
14100,13.41525869,52.43977655
14200,13.4178741,52.44032346
14200,13.41344567,52.45548474
13200,13.41489077,52.4527363
23000,13.41585419,52.45151511
14200,13.41565346,52.45281191
30200,13.41835012,52.45186582
31800,13.42398099,52.45226858
11500,13.4170497,52.46477982
22900,13.41649271,52.45976535
7700,13.42407253,52.46550499
11200,13.42307991,52.4630548
15100,13.41233955,52.45733882
15100,13.41312613,52.45777237
15100,13.41365261,52.45807357
15100,13.41501279,52.45889469
15200,13.41823099,52.46062539
10400,13.41848075,52.46029714
14200,13.41967782,52.46133465
14200,13.42128164,52.4621433
10400,13.42135004,52.45924726
10700,13.41811961,52.46488284
10400,13.4205102,52.46510559
13900,13.41569562,52.46465104
13900,13.41423324,52.46451338
12800,13.41244519,52.45970627
13200,13.41318428,52.45542329
14200,13.41142787,52.46003189
71800,13.42648718,52.46151586
68600,13.41501187,52.46112083
11200,13.42577381,52.4573796
18300,13.4171595,52.48030929
17400,13.42214289,52.48037879
23400,13.42380873,52.49023142
19900,13.41306493,52.49183629
24000,13.41383159,52.48823302
18900,13.41792846,52.49047904
23900,13.41526139,52.48803912
23300,13.42025953,52.48738347
23800,13.42374266,52.48653817
18100,13.42159105,52.48925845
19700,13.42283221,52.49179888
19700,13.42316489,52.49126926
23400,13.4234528,52.4908095
23400,13.42424628,52.48952968
18600,13.41274995,52.49192484
18000,13.41470491,52.49138033
19700,13.42235158,52.49256441
24400,13.41505169,52.49862521
19500,13.42007746,52.49600087
3100,13.41996079,52.49641979
26700,13.41131054,52.49855769
24400,13.41306962,52.49856465
19600,13.42091705,52.49486239
19600,13.42174481,52.49353701
3100,13.42188574,52.49862488
2600,13.42267928,52.49967763
23300,13.42312159,52.49911983
7200,13.42336301,52.500165
8200,13.42034241,52.50099155
7200,13.41949704,52.50158297
18900,13.41813143,52.49883902
20800,13.41865021,52.49892856
17300,13.41885272,52.49802602
19000,13.41849583,52.49924006
26600,13.41888819,52.49905742
19000,13.41800995,52.49927121
8600,13.41822522,52.49974089
18100,13.41784163,52.49910039
3100,13.42044803,52.49687437
24400,13.4176321,52.49896137
26600,13.41974616,52.49907745
17700,13.41200309,52.50526851
5300,13.42211825,52.50528596
3800,13.42255285,52.50506974
1800,13.42277305,52.50617108
5700,13.42314947,52.50546291
2000,13.42363349,52.50738542
15700,13.41329622,52.50692174
6200,13.41379035,52.50820032
12200,13.42220744,52.50949708
12900,13.42204071,52.51097379
7900,13.41872399,52.506348
5100,13.42090963,52.5057563
3700,13.4206666,52.50539919
3700,13.41948777,52.50592762
3800,13.42377915,52.50509535
7700,13.41496886,52.50756013
14600,13.4147571,52.50879348
7800,13.41712391,52.50680387
10300,13.4141163,52.50270271
7200,13.4203299,52.50274117
13300,13.40998855,52.50386486
14400,13.41040557,52.50357361
12700,13.4115762,52.50340267
14300,13.41104069,52.50371087
11500,13.41269928,52.5030951
5800,13.41525406,52.5022905
5500,13.41623676,52.50221404
11000,13.41711364,52.50187962
11800,13.40953164,52.50213267
14000,13.41083506,52.50344835
16800,13.41130475,52.50438212
13800,13.41061386,52.50382947
7200,13.42113503,52.50389844
7200,13.4217939,52.50483145
5500,13.41537788,52.50245476
5800,13.41612033,52.50205991
7700,13.41614801,52.50710302
15000,13.4239547,52.50901151
13600,13.41349957,52.50718259
6200,13.41067562,52.51007932
25600,13.411444,52.51596337
11900,13.41933438,52.51025291
16000,13.41668227,52.51138018
11900,13.41680369,52.5108997
8400,13.41528086,52.51126058
8400,13.41444577,52.51137274
18500,13.41778216,52.51420607
16700,13.41748674,52.51861439
18000,13.41798542,52.51773314
18000,13.41819674,52.51699609
18000,13.4181907,52.51603816
18500,13.41796555,52.51508753
32100,13.41868357,52.51533014
18500,13.41748737,52.51310283
9800,13.41330787,52.51953819
9800,13.41198821,52.51891634
32400,13.41186602,52.51898556
55200,13.41070213,52.51822423
55200,13.40940194,52.51715629
25800,13.40942056,52.51669215
32100,13.42000128,52.51489129
32100,13.42339025,52.51376327
25200,13.41341603,52.51574118
24800,13.41572878,52.51581145
71400,13.40893372,52.51678428
6200,13.4094461,52.51128686
25000,13.41476898,52.51577587
12900,13.42317009,52.51245166
27500,13.41778404,52.52160467
5600,13.41717751,52.52250192
44100,13.41892193,52.52429791
6400,13.41799508,52.52368276
35700,13.42039944,52.52497012
27500,13.42038777,52.52560006
36600,13.41620322,52.52673484
24900,13.41614181,52.52745305
33800,13.41538739,52.52717462
33800,13.41350589,52.52782445
19600,13.41243542,52.52429067
25200,13.41275249,52.52374626
27500,13.4157972,52.52236734
16700,13.41576392,52.52034875
14800,13.41582268,52.52124275
16700,13.4166678,52.51958201
10100,13.40927643,52.52408574
5700,13.41035699,52.52795334
36200,13.42277743,52.5240977
9800,13.41471496,52.52027681
17800,13.41092369,52.52323066
22100,13.409572,52.52242474
19600,13.41393427,52.52550939
6200,13.41113133,52.52598384
30900,13.42277877,52.52006199
36600,13.41759569,52.52610493
23500,13.41482164,52.52624847
23500,13.41546627,52.52680546
5700,13.41016503,52.52837532
5700,13.41065777,52.5272896
6200,13.41035039,52.52495079
14300,13.41023447,52.52398536
33800,13.41886423,52.52561006
5700,13.41104735,52.52642696
27500,13.42146675,52.52644527
31600,13.42220449,52.52701774
14600,13.41622275,52.52198757
13000,13.41446649,52.52048085
13000,13.41302577,52.51972505
29400,13.40978739,52.52871232
10700,13.40973954,52.52906353
29200,13.40864954,52.52894818
23300,13.42003789,52.5320969
2000,13.40998115,52.53091671
13000,13.41157903,52.53089081
23100,13.4215155,52.53459172
13000,13.41222188,52.53152312
12000,13.41065897,52.5302047
23000,13.42256053,52.53636731
23300,13.41946164,52.53117134
13500,13.41275907,52.53305105
23200,13.42068812,52.53319016
23400,13.4180783,52.52954947
7900,13.41921806,52.52857376
23300,13.42033368,52.53259655
14800,13.41231099,52.53700743
27700,13.41059705,52.52856828
16600,13.41530777,52.54057026
19200,13.41220186,52.54189172
15800,13.41269844,52.54096268
17200,13.41678495,52.54034226
18100,13.41829738,52.54010657
18200,13.4192934,52.5399533
20000,13.42226355,52.53949303
17600,13.41296709,52.54602558
18400,13.41229042,52.54296257
14400,13.41220353,52.53902095
14500,13.41019158,52.54119549
18000,13.41265071,52.54483913
15900,13.41217081,52.54056309
20100,13.41460133,52.5541594
34200,13.41551913,52.55363936
35200,13.41159108,52.55390963
34700,13.41044977,52.55397497
34300,13.40929692,52.55404393
33800,13.40810203,52.55411126
19400,13.41349831,52.54819066
31900,13.4208802,52.55305047
20100,13.41463391,52.55481352
22000,13.41383756,52.55014358
19900,13.41425337,52.55245867
17200,13.41329119,52.54725128
11800,13.41798067,52.54967498
32400,13.42027678,52.55311735
20300,13.41363681,52.54899989
19000,13.41442964,52.55328564
31300,13.42155358,52.55297654
20900,13.41411667,52.55176155
11900,13.41965872,52.54910238
10100,13.40891455,52.55101928
20300,13.41372154,52.54947969
11700,13.41562072,52.55029559
21800,13.41399094,52.55103868
12800,13.41215631,52.55077378
11300,13.42102415,52.54859563
33000,13.41886978,52.55327207
20100,13.4143689,52.55662008
20100,13.41451834,52.55560598
10700,13.41286929,52.56286641
10700,13.4129359,52.56241945
10700,13.41304008,52.56163341
10700,13.41315093,52.56050208
8100,13.41322007,52.55959565
8100,13.4132566,52.55905823
13600,13.41281165,52.559047
20700,13.41358611,52.55827363
22600,13.41411045,52.55742743
7200,13.42147619,52.56316205
17700,13.40873164,52.56346257
7300,13.42123398,52.56407651
17300,13.40985791,52.56252885
13600,13.41131166,52.56070382
17300,13.41012062,52.56222216
17300,13.41061983,52.56162339
13600,13.41204713,52.5597989
10500,13.40535177,52.56964733
6100,13.41521001,52.56646093
11000,13.41158196,52.56893568
10000,13.4087141,52.57046015
11100,13.4105847,52.57029959
16900,13.41024129,52.57105801
11500,13.40949564,52.57103649
12900,13.41210435,52.56781961
18200,13.41228439,52.5667835
10700,13.41249042,52.56560072
16200,13.4130019,52.56631137
10700,13.41270839,52.56401711
7500,13.42095788,52.5651653
16300,13.42114291,52.5730863
16000,13.41605681,52.57229743
8700,13.40879468,52.56619799
16900,13.41115199,52.57131014
8600,13.41057628,52.56703143
12900,13.42128442,52.57026244
6100,13.41438075,52.56637599
6100,13.4136701,52.5664348
11500,13.41589974,52.5678225
12900,13.41896226,52.56924634
12900,13.42005345,52.56972979
16900,13.41296647,52.57177627
7600,13.42064752,52.56634797
7700,13.42049205,52.56695524
7900,13.42118397,52.56721822
6100,13.41958092,52.56699049
6100,13.4181207,52.5668048
6100,13.41689488,52.5666555
9200,13.40799,52.57072609
16100,13.41440996,52.57215183
6100,13.4158326,52.56653081
11100,13.40515889,52.56994354
12500,13.40658761,52.58172014
15000,13.40920001,52.58199303
16100,13.41208645,52.58242672
17300,13.4136122,52.58288284
18400,13.41524487,52.58336065
18400,13.41682379,52.58383774
17000,13.41877723,52.58441197
15600,13.42073477,52.58502716
13800,13.41551973,52.60512518
12300,13.41927856,52.6059986
12300,13.41777597,52.60564427
13800,13.41654839,52.60535965
3000,13.42854052,52.41974661
1400,13.42881029,52.41948174
10600,13.43817984,52.41842513
11300,13.43818464,52.41709705
11600,13.43834507,52.41622275
9900,13.43187129,52.41504928
12000,13.43704385,52.41738296
22500,13.42726573,52.42071257
24800,13.43523279,52.42617734
24800,13.4350132,52.42836024
24800,13.43503593,52.42776643
22600,13.43567139,52.42327712
14600,13.43706534,52.42318994
27100,13.4373962,52.42380758
21000,13.43409385,52.42267757
21000,13.43223453,52.42201865
21000,13.42862741,52.42107186
5500,13.42754614,52.42094802
4900,13.42781906,52.42054414
10600,13.43810017,52.42058501
5500,13.42714395,52.42160931
23200,13.4357344,52.42454786
6300,13.4343905,52.42468912
6300,13.43020786,52.42424397
6300,13.43244811,52.42441515
26500,13.44023734,52.42436299
25900,13.44288253,52.42540628
22600,13.43633626,52.42354911
25900,13.43510478,52.43572358
24800,13.43518501,52.43371069
24800,13.43504209,52.43118522
24800,13.43496568,52.42947661
18900,13.44115521,52.43796732
34300,13.43348012,52.44454356
38500,13.43409867,52.44285037
35300,13.43566614,52.44817667
35300,13.43424581,52.44619254
25900,13.43481561,52.44008455
18900,13.43516025,52.4403666
25900,13.43498816,52.43772635
18900,13.43751993,52.43940362
18900,13.43931324,52.43869055
15900,13.43075485,52.4431148
9700,13.43983465,52.44787286
18000,13.4351619,52.45254756
9700,13.43814289,52.44832934
17900,13.43829242,52.45338457
20200,13.43990985,52.45270998
17800,13.43684657,52.45684963
17900,13.43731375,52.4557502
17900,13.43747268,52.45535999
17900,13.43777124,52.4546221
20900,13.43856844,52.45241281
19000,13.43677558,52.44966581
9700,13.43659354,52.44873073
18000,13.43355704,52.45249934
23700,13.43351298,52.45208027
18000,13.43660394,52.45258217
15600,13.43777538,52.45260768
10100,13.43001437,52.45470352
22300,13.43564642,52.44966544
11900,13.42774107,52.45612674
11000,13.42839186,52.45571279
22300,13.43493314,52.45069842
28300,13.43312144,52.46434283
9700,13.43375152,52.46530596
25700,13.43368543,52.46359486
22000,13.43261579,52.46520821
25700,13.43420928,52.46297933
25700,13.43447418,52.46256334
24700,13.43462513,52.46217505
23400,13.4347937,52.46165235
20700,13.4350009,52.46109474
20000,13.43518496,52.4605316
17800,13.43569396,52.45926966
17800,13.4362537,52.45808941
11900,13.42704672,52.45656916
65900,13.43578372,52.46230933
68600,13.42649812,52.46162239
10400,13.42823108,52.46599607
12100,13.43725161,52.46705793
12800,13.43866484,52.46722147
26800,13.43090785,52.46815694
29700,13.42788278,52.47387079
30500,13.42852248,52.47264794
27100,13.42917868,52.47138711
27000,13.42957198,52.47062838
27000,13.42985052,52.47009753
26900,13.43018613,52.46947192
26900,13.43056359,52.46879173
26800,13.43134795,52.46746433
24600,13.43212104,52.4660972
7200,13.43295569,52.46655426
26800,13.43177795,52.46676799
9700,13.43512624,52.46641806
12100,13.43604528,52.46691241
28000,13.42731312,52.47497906
16400,13.43680666,52.47978932
19400,13.4248975,52.4816199
22300,13.42550555,52.47947076
20200,13.43516273,52.48097533
24600,13.42662336,52.47649674
15600,13.43826795,52.47794195
5500,13.43527731,52.48332136
13000,13.43829842,52.48131509
21900,13.43846165,52.48250083
12700,13.43653767,52.48105875
16400,13.43557913,52.48066459
4400,13.42921535,52.48186844
11800,13.43277123,52.48172445
11800,13.42580254,52.48086109
22300,13.42516368,52.48051743
13000,13.42835574,52.48121285
11000,13.43053944,52.48146713
20200,13.43418823,52.48163232
5500,13.43414475,52.48245584
16200,13.43372336,52.48196558
22000,13.43668733,52.48338318
15600,13.4377573,52.47862553
19400,13.42487715,52.48202376
22300,13.42535812,52.47991989
22300,13.42575415,52.47867167
22300,13.42604867,52.47787069
23300,13.4262989,52.47724002
25900,13.42691761,52.47580372
27100,13.42712669,52.47535217
28800,13.427536,52.474549
14300,13.43253629,52.48260464
20200,13.43477717,52.48123136
16400,13.43620341,52.48022834
16400,13.43732263,52.4792798
15600,13.43882412,52.47717312
15600,13.439337,52.4762895
22000,13.4377548,52.48284803
23400,13.4252293,52.48799087
7400,13.42889749,52.48517725
25400,13.42845526,52.48673838
28000,13.42449308,52.48669939
23800,13.42430294,52.48537969
16900,13.42486327,52.48609819
25000,13.42746939,52.48707513
16900,13.42706112,52.48511874
21400,13.43334596,52.48499845
16900,13.42813333,52.48462783
16200,13.42954534,52.48398517
5800,13.42885832,52.48389646
24600,13.4258644,52.48762744
21900,13.43083448,52.48588245
6300,13.42892786,52.48596899
25600,13.42959878,52.48632935
21600,13.43218363,52.48540382
21100,13.43480321,52.48431392
21500,13.43264758,52.49949976
22700,13.43076927,52.49932187
19800,13.43939499,52.50049175
21300,13.4285346,52.4992957
22100,13.43161422,52.49935071
21000,13.43415727,52.49972104
21900,13.42650468,52.49919363
12100,13.42570516,52.50841834
18400,13.42919309,52.50912172
8500,13.42720685,52.50778575
18400,13.42839188,52.50811816
20700,13.42812487,52.50740413
5800,13.42643479,52.50628758
14600,13.43628197,52.50972775
14600,13.43726299,52.51071939
27100,13.43569799,52.50786592
27100,13.43639483,52.50731752
27100,13.43754445,52.50647276
14000,13.43037882,52.51070886
27900,13.43136056,52.50987346
14600,13.43513342,52.50875619
27100,13.43512016,52.50827393
18400,13.42985746,52.50990034
16100,13.43615944,52.50395416
16100,13.43268276,52.50545274
16100,13.43415914,52.50481989
15200,13.43878522,52.50272722
5400,13.42691912,52.50604013
17100,13.42785977,52.50751102
15700,13.42916207,52.50696192
12300,13.4308204,52.51195142
30000,13.42856211,52.51102036
12900,13.42377864,52.51310103
29400,13.42481904,52.51305682
23400,13.42486917,52.51410234
10500,13.43134243,52.51343298
10400,13.43222889,52.5158647
10400,13.43285396,52.51761485
5200,13.43300052,52.51830464
40200,13.43377643,52.51784399
14600,13.43784597,52.51146334
24800,13.4277295,52.51841192
27500,13.42886585,52.51867454
37300,13.42988763,52.51826643
41800,13.43769812,52.51744557
5200,13.43326744,52.51925505
17500,13.42916684,52.52032168
27600,13.42800976,52.51886726
17500,13.4286197,52.51918882
23400,13.42687392,52.51628767
26500,13.42860783,52.51820037
23400,13.42795299,52.51794139
30900,13.42535814,52.51931974
36700,13.42593818,52.52316651
36700,13.42480843,52.52344745
36700,13.42727915,52.52312854
13900,13.4298571,52.52541082
9000,13.4269731,52.52713133
9000,13.42868174,52.52614921
41800,13.43325399,52.52324863
12200,13.43621428,52.52135317
12900,13.43475607,52.52227293
12900,13.43377977,52.52299437
34400,13.43465376,52.52327311
11500,13.43741866,52.52058721
18600,13.429654,52.52178077
41800,13.430751,52.52321087
10500,13.4298881,52.5236112
29800,13.4246597,52.52895913
14600,13.42404955,52.52814853
8700,13.42759326,52.52846665
8600,13.42909864,52.52864439
9000,13.42535338,52.5278327
8700,13.42526587,52.52817629
8700,13.42605779,52.52828673
23600,13.4297628,52.53730247
22400,13.43368847,52.53588566
25700,13.43334597,52.53641879
24500,13.43584722,52.53485488
8800,13.43495027,52.52932828
7600,13.43151305,52.52892524
24500,13.43267234,52.53585503
23000,13.42323582,52.53750767
24500,13.43137466,52.5347439
29800,13.42649151,52.53054589
29800,13.42784063,52.53169075
29800,13.42881276,52.53253475
24500,13.43023004,52.53375904
24500,13.43193256,52.53521779
24500,13.43223398,52.53546963
25700,13.4342565,52.53720683
25700,13.43503815,52.53789241
9400,13.43711452,52.52958049
17900,13.42353999,52.53929477
25000,13.42533343,52.5388178
29200,13.42455574,52.53974511
25900,13.42742682,52.53810868
25900,13.42860093,52.53770495
33400,13.42702019,52.54397192
29100,13.43664905,52.53927506
22900,13.423998,52.53882181
33500,13.42665714,52.54331597
25700,13.43583727,52.53858334
13800,13.43282932,52.54353392
29700,13.42784463,52.54594898
13900,13.42894032,52.5451617
13700,13.43413721,52.54304836
4100,13.43513261,52.5431845
12500,13.435822,52.54240737
32400,13.42627027,52.54264265
6300,13.43616829,52.54426168
23000,13.42361381,52.53815383
30600,13.42760732,52.54530049
30400,13.42547392,52.54130644
31200,13.42588853,52.54200294
26800,13.42838922,52.54724969
11600,13.42547918,52.54666194
29000,13.42963313,52.55137729
25400,13.42898424,52.5485056
29600,13.42375484,52.55273729
27500,13.43549177,52.54905962
15700,13.43781077,52.54798076
11300,13.42294466,52.54776174
30800,13.42769995,52.55212641
24300,13.43006004,52.55088142
24900,13.42961377,52.54990765
30400,13.42272708,52.55284707
31900,13.42684291,52.55237784
32600,13.42498787,52.55260374
28300,13.4341401,52.54959365
28300,13.43115995,52.55077851
29000,13.43025762,52.55131642
32300,13.4261201,52.55246997
30800,13.42862558,52.55176872
27100,13.4303255,52.5520347
6600,13.43080085,52.55191772
6700,13.43235718,52.55256086
6700,13.43394413,52.55326133
8800,13.4354794,52.55393111
5200,13.4360168,52.55320462
7800,13.43674758,52.55448208
27100,13.43018327,52.55254755
27100,13.42991373,52.55353473
29600,13.42947779,52.55527973
27100,13.42968821,52.55439844
7600,13.42402291,52.55311322
7300,13.42388882,52.55362081
6900,13.42369346,52.55440187
34400,13.42860133,52.55850443
16500,13.42998214,52.55670892
8500,13.43274392,52.55770846
8000,13.4332307,52.55834784
29600,13.42923083,52.55618597
11500,13.43269108,52.55746228
12300,13.43360312,52.55704486
12300,13.43689862,52.55614981
7300,13.4345367,52.5615766
7700,13.43386213,52.55991493
6800,13.43594884,52.56508523
7100,13.43538967,52.56370809
30000,13.42725724,52.56381589
7100,13.42224846,52.56026614
7200,13.42204635,52.56098345
30000,13.42708135,52.56469257
7000,13.42257918,52.55925884
33200,13.42784728,52.56130505
6900,13.42343909,52.5556456
7000,13.42320054,52.55679702
7000,13.4229262,52.55803915
7200,13.42179857,52.56194331
31500,13.42752415,52.56265527
16500,13.42516387,52.57523705
7400,13.42723978,52.56790649
13500,13.4258227,52.57165276
33000,13.42823011,52.56985719
7900,13.42290679,52.56743435
12900,13.42265415,52.57084555
13500,13.42417298,52.571359
13500,13.42697179,52.57184493
48500,13.42896483,52.57273916
20300,13.42985675,52.57174777
7900,13.42407192,52.56756279
7900,13.42485261,52.56764752
33000,13.42785028,52.56832782
7400,13.42609408,52.56778416
30000,13.42738442,52.56650861
